,满意度水平,绩效评估,参加项目数,平均每月工时,工作年限,是否有工作事故,五年内是否晋升,职业,薪水,计数,db_labels,km_labels
14451,0.1,0.87,7,289,4,0,0,sales,low,1,员工类2,员工类2
14452,0.37,0.46,2,156,3,0,0,sales,low,1,员工类1,员工类1
14453,0.38,0.53,2,156,3,0,0,sales,low,1,员工类1,员工类1
14454,0.4,0.5,2,128,3,0,0,sales,low,1,员工类1,员工类1
14455,0.89,0.86,5,275,5,0,0,sales,low,1,员工类3,员工类3
14456,0.45,0.46,2,155,3,0,0,sales,low,1,员工类1,员工类1
14457,0.37,0.48,2,159,3,0,0,sales,low,1,员工类1,员工类1
14458,0.46,0.49,2,148,3,0,0,sales,low,1,员工类1,员工类1
14459,0.87,0.91,4,228,5,0,0,sales,low,1,员工类3,员工类3
14460,0.11,0.84,6,298,4,0,0,sales,low,1,员工类2,员工类2
14461,0.79,0.87,5,261,5,0,0,sales,low,1,员工类3,员工类3
14462,0.79,0.92,5,254,6,0,0,sales,low,1,员工类3,员工类3
14463,0.19,0.59,7,192,3,0,0,sales,low,1,杂类,杂类
14464,0.87,0.98,4,248,5,0,0,sales,low,1,员工类3,员工类3
14465,0.6,0.92,2,258,5,0,0,sales,low,1,杂类,员工类3
14466,0.44,0.45,2,156,3,0,0,sales,medium,1,员工类1,员工类1
14467,0.11,0.81,6,266,4,1,0,sales,medium,1,员工类2,员工类2
14468,0.42,0.54,2,156,3,0,0,sales,medium,1,员工类1,员工类1
14469,0.88,0.88,5,232,5,1,0,accounting,medium,1,员工类3,员工类3
14470,0.11,0.84,6,287,4,0,0,accounting,medium,1,员工类2,员工类2
14471,0.46,0.46,2,154,3,0,0,accounting,medium,1,员工类1,员工类1
14472,0.82,0.97,5,263,5,0,0,hr,medium,1,员工类3,员工类3
14473,0.44,0.56,2,131,3,0,0,hr,medium,1,员工类1,员工类1
14474,0.11,0.78,6,260,4,0,0,hr,medium,1,员工类2,员工类2
14475,0.42,0.5,2,139,3,0,0,hr,medium,1,员工类1,员工类1
14476,0.84,0.93,4,251,5,0,0,technical,medium,1,员工类3,员工类3
14477,0.11,0.95,6,286,4,0,0,technical,medium,1,员工类2,员工类2
14478,0.45,0.53,2,129,3,0,0,technical,high,1,员工类1,员工类1
14479,0.38,0.56,2,156,3,0,0,technical,low,1,员工类1,员工类1
14480,0.38,0.86,6,139,6,0,0,technical,medium,1,杂类,员工类3
14481,0.44,0.51,2,127,3,0,0,technical,medium,1,员工类1,员工类1
14482,0.11,0.84,6,251,4,0,0,technical,medium,1,员工类2,员工类2
14483,0.81,0.93,5,270,5,0,0,technical,medium,1,员工类3,员工类3
14484,0.09,0.96,6,296,4,0,0,technical,low,1,员工类2,员工类2
14485,0.11,0.9,6,254,4,0,0,technical,low,1,员工类2,员工类2
14486,0.81,0.95,5,238,6,0,0,technical,low,1,员工类3,员工类3
14487,0.1,0.97,6,267,4,1,0,support,low,1,员工类2,员工类2
14488,0.74,0.89,5,229,6,0,0,support,low,1,员工类3,员工类3
14489,0.09,0.78,6,254,4,0,0,support,low,1,员工类2,员工类2
14490,0.82,0.81,4,233,4,1,0,support,low,1,员工类3,杂类
14491,0.1,0.98,6,268,4,0,0,support,low,1,员工类2,员工类2
14492,0.27,0.56,3,301,3,0,0,support,low,1,杂类,杂类
14493,0.83,0.92,5,267,6,0,0,support,low,1,员工类3,员工类3
14494,0.1,0.93,6,289,4,1,0,support,low,1,员工类2,员工类2
14495,0.38,0.47,2,144,3,0,0,support,low,1,员工类1,员工类1
14496,0.4,0.56,2,148,3,0,0,support,low,1,员工类1,员工类1
14497,0.11,0.83,6,306,4,0,0,support,low,1,员工类2,员工类2
14498,0.11,0.79,6,292,4,0,1,technical,low,1,员工类2,员工类2
14499,0.82,0.91,5,232,5,0,0,technical,low,1,员工类3,员工类3
14500,0.36,0.48,2,137,3,0,0,technical,low,1,员工类1,员工类1
14501,0.4,0.46,2,128,3,0,0,management,low,1,员工类1,员工类1
14502,0.87,0.84,5,231,5,0,0,IT,low,1,员工类3,员工类3
14503,0.41,0.49,2,146,3,0,0,IT,low,1,员工类1,员工类1
14504,0.11,0.91,6,308,4,1,0,IT,low,1,员工类2,员工类2
14505,0.1,0.93,6,253,4,0,0,IT,medium,1,员工类2,员工类2
14506,0.38,0.51,2,146,3,0,0,IT,medium,1,员工类1,员工类1
14507,0.39,0.55,2,156,3,0,0,product_mng,medium,1,员工类1,员工类1
14508,0.4,0.52,2,147,3,0,0,product_mng,medium,1,员工类1,员工类1
14509,0.45,0.48,2,136,3,0,0,product_mng,medium,1,员工类1,员工类1
14510,0.74,0.84,5,249,5,0,0,product_mng,medium,1,员工类3,员工类3
14511,0.45,0.55,2,151,3,0,0,IT,medium,1,员工类1,员工类1
14512,0.12,1.0,3,278,4,0,0,RandD,medium,1,杂类,员工类2
14513,0.1,0.77,7,250,5,0,0,RandD,medium,1,员工类2,员工类2
14514,0.37,0.55,2,127,3,0,0,RandD,medium,1,员工类1,员工类1
14515,0.89,0.87,5,255,5,0,0,RandD,medium,1,员工类3,员工类3
14516,0.45,0.47,2,135,3,0,0,RandD,medium,1,员工类1,员工类1
14517,0.37,0.46,2,149,3,0,0,marketing,high,1,员工类1,员工类1
14518,0.11,0.81,5,287,4,0,0,sales,low,1,员工类2,员工类2
14519,0.41,0.48,2,145,3,0,0,accounting,medium,1,员工类1,员工类1
14520,0.1,0.94,6,285,4,0,0,support,medium,1,员工类2,员工类2
14521,0.1,0.93,7,305,4,0,0,technical,medium,1,员工类2,员工类2
14522,0.11,0.95,7,300,4,0,0,management,medium,1,员工类2,员工类2
14523,0.4,0.54,2,139,3,0,0,marketing,low,1,员工类1,员工类1
14524,0.41,0.49,2,130,3,0,0,marketing,low,1,员工类1,员工类1
14525,0.1,0.81,6,268,4,0,0,marketing,low,1,员工类2,员工类2
14526,0.73,0.86,4,245,6,0,0,sales,low,1,员工类3,员工类3
14527,0.43,0.47,2,135,3,0,0,sales,low,1,员工类1,员工类1
14528,0.37,0.46,2,153,3,0,0,sales,low,1,员工类1,员工类1
14529,0.11,0.94,6,276,4,0,0,sales,low,1,员工类2,员工类2
14530,0.4,0.46,2,130,3,0,0,sales,low,1,员工类1,员工类1
14531,0.41,0.54,2,153,3,1,0,sales,low,1,员工类1,员工类1
14532,0.82,0.84,5,244,5,0,0,sales,low,1,员工类3,员工类3
14533,0.61,0.47,2,253,3,0,0,sales,low,1,杂类,杂类
14534,0.11,0.91,7,287,4,0,0,sales,low,1,员工类2,员工类2
14535,0.37,0.45,2,131,3,0,0,sales,low,1,员工类1,员工类1
14536,0.41,0.52,2,135,3,0,0,sales,low,1,员工类1,员工类1
14537,0.37,0.52,2,157,3,0,0,sales,low,1,员工类1,员工类1
14538,0.88,0.99,5,262,6,0,0,sales,low,1,员工类3,员工类3
14539,0.1,0.85,6,266,4,0,0,sales,low,1,员工类2,员工类2
14540,0.44,0.48,2,148,3,0,0,sales,low,1,员工类1,员工类1
14541,0.38,0.57,2,140,3,0,0,sales,low,1,员工类1,员工类1
14542,0.11,0.85,7,302,4,0,0,sales,low,1,员工类2,员工类2
14543,0.09,0.98,6,271,4,0,0,sales,low,1,员工类2,员工类2
14544,0.45,0.52,2,145,3,0,0,sales,medium,1,员工类1,员工类1
14545,0.1,0.81,6,290,4,0,0,accounting,medium,1,员工类2,员工类2
14546,0.45,0.47,2,151,3,0,0,accounting,medium,1,员工类1,员工类1
14547,0.77,0.87,5,266,5,0,0,accounting,medium,1,员工类3,员工类3
14548,0.44,0.51,2,140,3,0,0,hr,medium,1,员工类1,员工类1
14549,0.39,0.5,2,142,3,0,0,hr,medium,1,员工类1,员工类1
14550,0.1,0.91,6,246,4,0,0,hr,medium,1,员工类2,员工类2
14551,0.09,0.89,7,308,5,0,0,hr,medium,1,员工类2,员工类2
14552,0.37,0.47,2,141,3,0,0,technical,medium,1,员工类1,员工类1
14553,0.9,1.0,5,232,5,0,0,technical,medium,1,员工类3,员工类3
14554,0.41,0.56,2,143,3,0,0,technical,medium,1,员工类1,员工类1
14555,0.37,0.52,2,155,3,0,0,technical,medium,1,员工类1,员工类1
14556,0.1,0.86,6,278,4,0,0,technical,high,1,员工类2,员工类2
14557,0.81,1.0,4,253,5,0,0,technical,low,1,员工类3,员工类3
14558,0.11,0.8,6,282,4,0,0,technical,medium,1,员工类2,员工类2
14559,0.11,0.84,7,264,4,0,0,technical,medium,1,员工类2,员工类2
14560,0.4,0.46,2,149,3,0,0,technical,medium,1,员工类1,员工类1
14561,0.09,0.8,6,304,5,0,0,technical,medium,1,员工类2,员工类2
14562,0.48,0.93,3,219,6,0,0,technical,low,1,杂类,员工类3
14563,0.91,0.91,4,262,6,0,0,support,low,1,员工类3,员工类3
14564,0.43,0.57,2,135,3,0,0,support,low,1,员工类1,员工类1
14565,0.33,0.88,6,219,5,0,0,support,low,1,员工类2,员工类2
14566,0.41,0.57,2,136,3,0,0,support,low,1,员工类1,员工类1
14567,0.41,0.55,2,154,3,0,0,support,low,1,员工类1,员工类1
14568,0.37,0.54,2,149,3,0,0,support,low,1,员工类1,员工类1
14569,0.31,0.62,6,135,5,0,0,support,low,1,杂类,杂类
14570,0.09,0.91,6,275,4,0,0,support,low,1,员工类2,员工类2
14571,0.1,0.87,6,290,4,0,0,support,low,1,员工类2,员工类2
14572,0.76,0.9,4,263,5,0,0,support,low,1,员工类3,员工类3
14573,0.41,0.54,2,145,3,0,0,support,low,1,员工类1,员工类1
14574,0.72,0.96,5,267,5,0,0,technical,low,1,员工类3,员工类3
14575,0.4,0.5,2,141,3,1,0,technical,low,1,员工类1,员工类1
14576,0.91,0.87,4,235,5,0,0,technical,low,1,员工类3,员工类3
14577,0.1,0.83,6,258,4,0,0,management,low,1,员工类2,员工类2
14578,0.4,0.56,2,131,3,0,0,IT,low,1,员工类1,员工类1
14579,0.82,0.86,5,243,5,0,0,IT,low,1,员工类3,员工类3
14580,0.1,0.82,6,266,4,0,0,IT,low,1,员工类2,员工类2
14581,0.37,0.45,2,142,3,0,0,IT,low,1,员工类1,员工类1
14582,0.36,0.51,2,135,3,0,0,IT,low,1,员工类1,员工类1
14583,0.39,0.48,2,141,3,0,0,product_mng,medium,1,员工类1,员工类1
14584,0.36,0.57,2,142,3,0,0,product_mng,medium,1,员工类1,员工类1
14585,0.86,0.84,5,254,5,0,0,product_mng,medium,1,员工类3,员工类3
14586,0.73,0.99,5,262,5,0,0,product_mng,medium,1,员工类3,员工类3
14587,0.56,0.71,4,296,2,0,0,IT,medium,1,杂类,杂类
14588,0.44,0.56,2,158,3,0,0,accounting,medium,1,员工类1,员工类1
14589,0.31,0.56,4,238,2,0,0,accounting,medium,1,杂类,杂类
14590,0.77,0.93,4,231,5,0,0,hr,medium,1,员工类3,员工类3
14591,0.44,0.45,2,156,3,0,0,hr,medium,1,员工类1,员工类1
14592,0.38,0.46,2,145,3,0,0,hr,medium,1,员工类1,员工类1
14593,0.45,0.48,2,144,3,0,0,marketing,medium,1,员工类1,员工类1
14594,0.38,0.51,2,159,3,0,0,sales,medium,1,员工类1,员工类1
14595,0.36,0.48,2,156,3,0,0,accounting,high,1,员工类1,员工类1
14596,0.75,0.9,5,256,5,0,0,support,low,1,员工类3,员工类3
14597,0.1,0.93,6,298,4,0,0,technical,medium,1,员工类2,员工类2
14598,0.1,0.97,6,247,4,0,0,management,medium,1,员工类2,员工类2
14599,0.45,0.5,2,157,3,0,0,marketing,medium,1,员工类1,员工类1
14600,0.42,0.57,2,154,3,1,0,marketing,medium,1,员工类1,员工类1
14601,0.78,1.0,4,253,5,0,0,marketing,low,1,员工类3,员工类3
14602,0.45,0.55,2,148,3,0,0,sales,low,1,员工类1,员工类1
14603,0.84,1.0,4,261,5,0,0,sales,low,1,员工类3,员工类3
14604,0.11,0.93,6,282,4,0,0,sales,low,1,员工类2,员工类2
14605,0.42,0.56,2,133,3,0,0,sales,low,1,员工类1,员工类1
14606,0.45,0.46,2,128,3,0,0,sales,low,1,员工类1,员工类1
14607,0.46,0.57,2,139,3,0,0,sales,low,1,员工类1,员工类1
14608,0.09,0.79,6,293,5,0,0,sales,low,1,员工类2,员工类2
14609,0.87,0.83,4,265,6,0,0,sales,low,1,员工类3,员工类3
14610,0.1,0.87,6,250,4,0,0,sales,low,1,员工类2,员工类2
14611,0.91,1.0,5,251,6,0,0,sales,low,1,员工类3,员工类3
14612,0.76,0.92,4,246,5,0,0,sales,low,1,员工类3,员工类3
14613,0.74,1.0,5,275,5,0,0,sales,low,1,员工类3,员工类3
14614,0.92,0.93,5,240,5,0,0,sales,low,1,员工类3,员工类3
14615,0.76,0.87,5,245,5,0,0,sales,low,1,员工类3,员工类3
14616,0.47,0.5,4,254,4,0,0,sales,low,1,杂类,杂类
14617,0.73,0.99,5,241,5,0,0,sales,low,1,员工类3,员工类3
14618,0.09,0.94,6,257,4,0,0,sales,low,1,员工类2,员工类2
14619,0.91,0.92,4,246,5,0,0,sales,low,1,员工类3,员工类3
14620,0.82,0.98,4,233,5,0,0,sales,low,1,员工类3,员工类3
14621,0.28,0.45,6,218,4,0,0,accounting,low,1,杂类,杂类
14622,0.84,0.99,4,262,6,0,0,accounting,medium,1,员工类3,员工类3
14623,0.45,0.53,2,138,3,0,0,accounting,medium,1,员工类1,员工类1
14624,0.45,0.54,2,142,3,0,0,hr,medium,1,员工类1,员工类1
14625,0.91,0.97,5,233,5,0,0,hr,medium,1,员工类3,员工类3
14626,0.42,0.48,2,155,3,0,0,hr,medium,1,员工类1,员工类1
14627,0.82,1.0,4,229,6,0,0,hr,medium,1,员工类3,员工类3
14628,0.11,0.9,6,264,4,0,0,technical,medium,1,员工类2,员工类2
14629,0.42,0.53,3,199,4,0,0,technical,medium,1,杂类,杂类
14630,0.82,0.85,4,223,5,0,0,technical,medium,1,员工类3,员工类3
14631,0.09,0.96,6,268,4,0,0,technical,medium,1,员工类2,员工类2
14632,0.1,0.94,6,287,4,0,0,technical,medium,1,员工类2,员工类2
14633,0.86,1.0,5,257,5,0,0,technical,medium,1,员工类3,员工类3
14634,0.4,0.46,2,143,3,0,0,technical,high,1,员工类1,员工类1
14635,0.45,0.46,2,130,3,0,0,technical,low,1,员工类1,员工类1
14636,0.42,0.51,2,136,3,0,0,technical,medium,1,员工类1,员工类1
14637,0.74,0.92,4,261,5,0,0,technical,medium,1,员工类3,员工类3
14638,0.55,0.6,3,180,4,0,0,technical,medium,1,杂类,杂类
14639,0.37,0.45,2,126,3,0,0,support,medium,1,员工类1,员工类1
14640,0.41,0.52,2,127,3,1,0,support,low,1,员工类1,员工类1
14641,0.89,0.65,5,195,6,0,0,support,low,1,员工类3,员工类3
14642,0.41,0.57,2,160,3,0,0,support,low,1,员工类1,员工类1
14643,0.44,0.51,2,150,3,0,0,support,low,1,员工类1,员工类1
14644,0.87,0.84,4,264,6,0,0,support,low,1,员工类3,员工类3
14645,0.1,0.84,6,309,4,0,0,support,low,1,员工类2,员工类2
14646,0.41,0.47,2,135,3,0,0,support,low,1,员工类1,员工类1
14647,0.11,0.85,6,261,4,0,0,support,low,1,员工类2,员工类2
14648,0.43,0.53,2,160,3,0,0,support,low,1,员工类1,员工类1
14649,0.77,0.9,4,237,5,0,0,support,low,1,员工类3,员工类3
14650,0.41,0.52,2,136,3,0,0,technical,low,1,员工类1,员工类1
14651,0.41,0.48,2,139,3,0,0,technical,low,1,员工类1,员工类1
14652,0.36,0.78,2,151,4,0,0,technical,low,1,杂类,员工类1
14653,0.77,1.0,5,229,5,0,0,management,low,1,员工类3,员工类3
14654,0.81,0.98,5,245,5,0,0,IT,low,1,员工类3,员工类3
14655,0.39,0.54,2,127,3,0,0,IT,low,1,员工类1,员工类1
14656,0.09,0.94,6,283,5,0,0,IT,low,1,员工类2,员工类2
14657,0.44,0.46,2,143,3,0,0,IT,low,1,员工类1,员工类1
14658,0.1,0.84,5,298,4,0,0,IT,low,1,员工类2,员工类2
14659,0.36,0.48,2,159,3,0,0,product_mng,low,1,员工类1,员工类1
14660,0.81,0.92,5,239,5,0,0,product_mng,low,1,员工类3,员工类3
14661,0.81,0.9,4,226,5,0,0,product_mng,medium,1,员工类3,员工类3
14662,0.85,0.98,5,248,5,0,0,product_mng,medium,1,员工类3,员工类3
14663,0.1,0.87,6,286,4,0,0,IT,medium,1,员工类2,员工类2
14664,0.37,0.54,2,145,3,0,0,RandD,medium,1,员工类1,员工类1
14665,0.09,0.97,7,254,4,1,0,RandD,medium,1,员工类2,员工类2
14666,0.44,0.53,2,127,3,0,0,RandD,medium,1,员工类1,员工类1
14667,0.86,0.93,5,223,5,0,0,RandD,medium,1,员工类3,员工类3
14668,0.77,1.0,4,255,5,0,0,RandD,medium,1,员工类3,员工类3
14669,0.41,0.48,2,136,3,0,0,marketing,medium,1,员工类1,员工类1
14670,0.4,0.48,2,137,3,0,0,sales,medium,1,员工类1,员工类1
14671,0.43,0.49,2,135,3,0,0,accounting,medium,1,员工类1,员工类1
14672,0.43,0.5,2,137,3,0,0,support,medium,1,员工类1,员工类1
14673,0.8,0.53,3,255,5,0,0,technical,high,1,杂类,员工类3
14674,0.8,0.85,4,273,5,0,0,management,low,1,员工类3,员工类3
14675,0.82,0.98,5,234,5,0,0,marketing,medium,1,员工类3,员工类3
14676,0.37,0.54,2,152,3,0,0,marketing,medium,1,员工类1,员工类1
14677,0.37,0.48,2,134,3,0,0,marketing,medium,1,员工类1,员工类1
14678,0.09,0.95,6,292,4,0,0,sales,medium,1,员工类2,员工类2
14679,0.9,0.92,5,245,5,0,0,sales,low,1,员工类3,员工类3
14680,0.41,0.52,2,159,3,0,0,sales,low,1,员工类1,员工类1
14681,0.1,0.85,6,260,4,0,0,sales,low,1,员工类2,员工类2
14682,0.44,0.53,2,149,3,0,0,sales,low,1,员工类1,员工类1
14683,0.89,0.85,5,266,5,0,0,sales,low,1,员工类3,员工类3
14684,0.42,0.56,2,149,3,0,0,sales,low,1,员工类1,员工类1
14685,0.87,1.0,5,242,5,0,0,sales,low,1,员工类3,员工类3
14686,0.45,0.57,2,134,3,0,0,sales,low,1,员工类1,员工类1
14687,0.11,0.87,5,271,4,0,0,sales,low,1,员工类2,员工类2
14688,0.09,0.79,6,275,4,0,0,sales,low,1,员工类2,员工类2
14689,0.76,0.83,5,227,5,0,0,sales,low,1,员工类3,员工类3
14690,0.11,0.96,7,277,5,0,0,sales,low,1,员工类2,员工类2
14691,0.37,0.49,2,151,3,0,0,sales,low,1,员工类1,员工类1
14692,0.1,0.79,6,274,4,0,0,sales,low,1,员工类2,员工类2
14693,0.77,0.87,4,242,6,0,0,sales,low,1,员工类3,员工类3
14694,0.42,0.54,2,143,3,1,0,sales,low,1,员工类1,员工类1
14695,0.38,0.52,2,145,3,0,0,sales,low,1,员工类1,员工类1
14696,0.32,0.95,5,172,2,0,0,sales,low,1,杂类,杂类
14697,0.38,0.49,2,135,3,0,0,accounting,low,1,员工类1,员工类1
14698,0.19,1.0,4,192,4,0,0,accounting,low,1,杂类,员工类2
14699,0.1,0.83,7,276,4,0,0,accounting,low,1,员工类2,员工类2
14700,0.76,0.88,4,206,4,0,0,hr,medium,1,员工类3,杂类
14701,0.53,0.56,4,281,6,0,0,hr,medium,1,杂类,员工类3
14702,0.39,0.51,2,151,3,0,0,hr,medium,1,员工类1,员工类1
14703,0.11,0.83,6,244,4,0,0,hr,medium,1,员工类2,员工类2
14704,0.1,0.94,6,309,4,0,0,technical,medium,1,员工类2,员工类2
14705,0.84,1.0,5,218,5,0,0,technical,medium,1,员工类3,员工类3
14706,0.82,0.99,4,263,6,0,0,technical,medium,1,员工类3,员工类3
14707,0.1,0.82,6,244,4,0,0,technical,medium,1,员工类2,员工类2
14708,0.59,0.49,7,263,4,0,0,technical,medium,1,杂类,杂类
14709,0.44,0.48,2,143,3,0,0,technical,medium,1,员工类1,员工类1
14710,0.89,0.95,2,181,5,0,0,technical,medium,1,杂类,员工类3
14711,0.91,0.84,5,265,5,0,0,technical,medium,1,员工类3,员工类3
14712,0.66,0.57,5,161,5,0,0,technical,high,1,杂类,杂类
14713,0.11,0.87,7,282,5,0,0,technical,low,1,员工类2,员工类2
14714,0.43,0.51,2,155,3,0,0,technical,medium,1,员工类1,员工类1
14715,0.78,0.83,4,217,6,0,0,support,medium,1,员工类3,员工类3
14716,0.11,0.97,6,289,5,0,0,support,medium,1,员工类2,员工类2
14717,0.83,0.98,4,259,5,0,0,support,medium,1,员工类3,员工类3
14718,0.39,0.54,2,158,3,0,0,support,low,1,员工类1,员工类1
14719,0.38,0.55,2,158,3,0,0,support,low,1,员工类1,员工类1
14720,0.37,0.57,2,155,3,0,0,support,low,1,员工类1,员工类1
14721,0.44,0.48,2,146,3,0,0,support,low,1,员工类1,员工类1
14722,0.53,0.85,2,164,5,0,0,support,low,1,杂类,员工类3
14723,0.09,0.96,6,259,4,0,0,support,low,1,员工类2,员工类2
14724,0.11,0.89,6,293,4,0,0,support,low,1,员工类2,员工类2
14725,0.83,0.96,5,275,5,0,0,support,low,1,员工类3,员工类3
14726,0.88,1.0,5,219,6,1,0,technical,low,1,员工类3,员工类3
14727,0.1,0.89,6,247,4,0,0,technical,low,1,员工类2,员工类2
14728,0.09,0.86,7,309,4,0,0,technical,low,1,员工类2,员工类2
14729,0.44,0.54,2,151,3,0,0,management,low,1,员工类1,员工类1
14730,0.39,0.51,2,129,3,0,0,IT,low,1,员工类1,员工类1
14731,0.87,0.94,4,274,5,0,0,IT,low,1,员工类3,员工类3
14732,0.74,0.99,4,233,5,0,0,IT,low,1,员工类3,员工类3
14733,0.1,0.95,7,289,4,0,0,IT,low,1,员工类2,员工类2
14734,0.74,0.82,4,239,6,0,0,IT,low,1,员工类3,员工类3
14735,0.75,0.99,5,221,5,0,0,product_mng,low,1,员工类3,员工类3
14736,0.41,0.56,2,150,3,0,0,product_mng,low,1,员工类1,员工类1
14737,0.41,0.45,2,144,3,1,0,product_mng,low,1,员工类1,员工类1
14738,0.09,0.9,7,289,4,0,0,product_mng,low,1,员工类2,员工类2
14739,0.09,0.8,6,301,5,0,0,IT,medium,1,员工类2,员工类2
14740,0.39,0.57,2,145,3,0,0,accounting,medium,1,员工类1,员工类1
14741,0.4,0.56,2,137,3,0,0,accounting,medium,1,员工类1,员工类1
14742,0.37,0.54,2,131,3,1,0,hr,medium,1,员工类1,员工类1
14743,0.1,0.84,6,246,4,0,0,hr,medium,1,员工类2,员工类2
14744,0.43,0.51,2,136,3,0,0,hr,medium,1,员工类1,员工类1
14745,0.75,0.85,5,240,6,1,0,marketing,medium,1,员工类3,员工类3
14746,0.37,0.56,2,156,3,0,0,sales,medium,1,员工类1,员工类1
14747,0.11,0.85,6,305,4,0,0,accounting,medium,1,员工类2,员工类2
14748,0.45,0.45,2,154,3,1,0,support,medium,1,员工类1,员工类1
14749,0.87,1.0,5,261,5,1,0,technical,medium,1,员工类3,员工类3
14750,0.11,0.94,7,244,4,0,0,management,medium,1,员工类2,员工类2
14751,0.45,0.54,2,129,3,0,0,marketing,high,1,员工类1,员工类1
14752,0.81,0.87,4,254,5,0,0,marketing,low,1,员工类3,员工类3
14753,0.77,0.91,5,236,5,0,0,marketing,medium,1,员工类3,员工类3
14754,0.89,0.92,5,237,5,0,0,sales,medium,1,员工类3,员工类3
14755,0.43,0.49,2,135,3,0,0,sales,medium,1,员工类1,员工类1
14756,0.78,1.0,5,236,5,0,0,sales,medium,1,员工类3,员工类3
14757,0.37,0.47,2,149,3,0,0,sales,low,1,员工类1,员工类1
14758,0.37,0.5,2,141,3,0,0,sales,low,1,员工类1,员工类1
14759,0.85,0.82,4,270,5,0,0,sales,low,1,员工类3,员工类3
14760,0.41,0.47,2,138,3,0,0,sales,low,1,员工类1,员工类1
14761,0.11,0.96,6,298,4,0,0,sales,low,1,员工类2,员工类2
14762,0.75,0.99,5,254,5,0,0,sales,low,1,员工类3,员工类3
14763,0.82,0.85,5,248,5,0,0,sales,low,1,员工类3,员工类3
14764,0.79,1.0,5,257,6,0,0,sales,low,1,员工类3,员工类3
14765,0.43,0.53,2,150,3,0,0,sales,low,1,员工类1,员工类1
14766,0.1,0.9,7,281,4,0,0,sales,low,1,员工类2,员工类2
14767,0.46,0.48,2,141,3,1,0,sales,low,1,员工类1,员工类1
14768,0.43,0.57,2,157,3,0,0,sales,low,1,员工类1,员工类1
14769,0.43,0.55,2,136,3,0,0,sales,low,1,员工类1,员工类1
14770,0.11,0.8,7,296,4,0,0,sales,low,1,员工类2,员工类2
14771,0.09,0.86,6,279,4,0,0,sales,low,1,员工类2,员工类2
14772,0.37,0.53,2,131,3,0,0,sales,low,1,员工类1,员工类1
14773,0.4,0.57,2,160,3,0,0,accounting,low,1,员工类1,员工类1
14774,0.1,0.77,7,291,4,0,0,accounting,low,1,员工类2,员工类2
14775,0.41,0.53,2,157,3,0,0,accounting,low,1,员工类1,员工类1
14776,0.79,0.58,3,294,4,0,0,hr,low,1,杂类,杂类
14777,0.11,0.79,7,310,4,0,0,hr,low,1,员工类2,员工类2
14778,0.1,0.97,6,282,4,0,0,hr,medium,1,员工类2,员工类2
14779,0.44,0.51,2,134,3,0,0,hr,medium,1,员工类1,员工类1
14780,0.25,0.46,4,214,4,0,0,technical,medium,1,杂类,杂类
14781,0.44,0.52,2,137,3,0,0,technical,medium,1,员工类1,员工类1
14782,0.73,1.0,4,252,5,0,0,technical,medium,1,员工类3,员工类3
14783,0.75,0.97,5,243,6,0,0,technical,medium,1,员工类3,员工类3
14784,0.36,0.47,2,148,3,0,0,technical,medium,1,员工类1,员工类1
14785,0.37,0.49,2,151,3,0,0,technical,medium,1,员工类1,员工类1
14786,0.39,0.49,2,129,3,0,0,technical,medium,1,员工类1,员工类1
14787,0.48,0.78,2,198,2,0,0,technical,medium,1,杂类,杂类
14788,0.57,0.72,4,275,6,0,0,technical,medium,1,员工类3,员工类3
14789,0.9,0.96,5,243,5,0,0,technical,medium,1,员工类3,员工类3
14790,0.39,0.55,2,159,3,0,0,technical,high,1,员工类1,员工类1
14791,0.44,0.51,2,145,3,0,0,support,low,1,员工类1,员工类1
14792,0.81,0.88,5,242,5,0,0,support,medium,1,员工类3,员工类3
